name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,game_week
Sung-yueng_Ki,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,165,0,0,0,0,9744,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,12,0,0,0,0,0,0,17,0,1861,0,0,0,0,3,0,0,-42,23,65,50,FALSE,0,0,17
S�bastien_Pocognoli,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,169,0,0,0,0,9806,0,0,2016-12-17T17:30:00Z,12/17/19 17:30,0,0,0,0,0,11,0,0,0,0,0,0,17,0,12799,0,0,0,2,0,0,0,-175,8,183,40,TRUE,0,0,17
Takuma_Asano,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,164,0,0,0,0,9400,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,10,0,0,0,0,0,0,17,0,1906,0,0,0,1,2,0,0,-20,3,23,49,FALSE,0,0,17
Tendayi_Darikwa,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,168,0,0,0,0,9432,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,17,0,0,0,0,0,0,17,0,2246,0,0,0,1,2,0,0,-7,27,34,42,FALSE,0,0,17
Theo_Walcott,0,13,0,0,0,20,0,2,8,1.1,0,0,13,0,0,164,1,2,1,5.8,9385,28.4,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,90,0,0,10,0,0,0,0,0,0,17,0,622013,1,0,3,1,2,28,7,-66247,14206,80453,78,FALSE,0,0,17
Thibaud_Verlinden,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,166,0,0,0,0,9971,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,17,0,162,0,0,0,2,2,0,0,-6,2,8,45,TRUE,0,0,17
Thibaut_Courtois,0,20,0,0,0,25,1,0,9,0,0,0,73,0,0,162,0,0,0,1.3,9445,12.6,0,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,90,0,0,5,0,0,0,0,10,0,17,2,581484,0,0,0,1,0,0,6,28503,31610,3107,58,FALSE,0,0,17
Thomas_Robson,0,0,0,0,0,0,0,0,0,0,0,0,537,0,0,167,0,0,0,0,9909,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,18,0,0,0,0,0,0,17,0,6198,0,0,0,0,1,0,0,-74,41,115,40,TRUE,0,0,17
Timothy_Fosu-Mensah,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,169,0,0,0,0,9625,0,0,2016-12-17T17:30:00Z,12/17/19 17:30,0,0,0,0,0,19,0,0,0,0,0,0,17,0,6469,0,0,0,2,0,0,0,-85,49,134,42,FALSE,0,0,17
Toby_Alderweireld,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,168,0,0,0,0,9754,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,3,0,0,0,0,0,0,17,0,423364,0,0,0,1,2,0,0,1604,3756,2152,63,TRUE,0,0,17
Tokelo_Rantie,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,161,0,0,0,0,9422,0,0,2016-12-18T13:30:00Z,12/18/19 13:30,0,0,0,0,0,13,0,0,0,0,0,0,17,0,12784,0,0,0,3,1,0,0,-82,21,103,45,TRUE,0,0,17
Tommie_Hoban,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,167,0,0,0,0,9852,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,15,0,0,0,0,0,0,17,0,9851,0,0,0,0,1,0,0,-126,8,134,40,FALSE,0,0,17
Tom_Carroll,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,168,0,0,0,0,9769,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,3,0,0,0,0,0,0,17,0,6828,0,0,0,1,2,0,0,102,265,163,42,TRUE,0,0,17
Tom_Cleverley,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,163,0,0,0,0,9507,0,0,2016-12-19T20:00:00Z,12/19/19 20:00,0,0,0,0,0,9,0,0,0,0,0,0,17,0,5570,0,0,0,1,0,0,0,-55,55,110,52,TRUE,0,0,17
Tom_Davies,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,163,0,0,0,0,9884,0,0,2016-12-19T20:00:00Z,12/19/19 20:00,0,0,0,0,0,9,0,0,0,0,0,0,17,0,1899,0,0,0,1,0,0,0,-2,53,55,43,TRUE,0,0,17
Tom_Heaton,0,34,0,0,0,24,0,0,10,0,0,0,54,0,0,168,0,2,0,4.1,9426,41,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,90,0,0,17,0,0,0,0,13,0,17,7,585303,0,0,0,1,2,0,3,11564,15808,4244,48,FALSE,0,0,17
Tom_Huddlestone,0,37,0,0,0,10,0,5,30,13,0,0,160,0,0,170,2,1,0,1.6,9532,2.6,1,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,85,0,0,20,0,1,0,0,6,0,17,0,7323,0,0,0,0,1,0,2,-58,60,118,46,FALSE,0,0,17
Trent_Alexander-Arnold,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,163,0,0,0,0,9895,0,0,2016-12-19T20:00:00Z,12/19/19 20:00,0,0,0,0,0,6,0,0,0,0,0,0,17,0,1352,0,0,0,1,0,0,0,-1,25,26,43,FALSE,0,0,17
Troy_Deeney,0,26,0,0,0,5,0,3,14,15.8,0,0,425,0,0,167,1,1,0,4.4,9797,4.2,1,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,15,0,0,0,0,0,0,17,0,194661,1,0,1,0,1,24,2,-6083,10398,16481,68,FALSE,0,0,17
Tyias_Browning,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,163,0,0,0,0,9502,0,0,2016-12-19T20:00:00Z,12/19/19 20:00,0,0,0,0,0,9,0,0,0,0,0,0,17,0,100175,0,0,0,1,0,0,0,1870,4306,2436,39,TRUE,0,0,17
Tyrone_Mings,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,161,0,0,0,0,9407,0,0,2016-12-18T13:30:00Z,12/18/19 13:30,0,0,0,0,0,13,0,0,0,0,0,0,17,0,1612,0,0,0,3,1,0,0,-5,38,43,45,TRUE,0,0,17
Valon_Behrami,0,43,0,0,0,17,0,2,33,4.5,1,0,420,0,0,167,1,1,0,1.9,9792,14.4,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,15,0,0,0,0,12,0,17,0,10226,1,4,0,0,1,0,1,-571,52,623,45,FALSE,0,1,17
Victor_Anichebe,0,29,0,0,0,8,1,4,23,14.6,3,0,575,0,0,167,0,0,0,7.8,9947,11.8,1,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,18,0,0,0,0,4,0,17,0,182892,5,1,2,0,1,52,2,-18267,9694,27961,47,TRUE,0,0,17
Victor_Moses,0,25,0,0,0,13,1,4,19,22.6,2,0,92,0,0,162,1,0,0,6.3,9464,16,2,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,78,0,0,5,0,0,0,0,3,0,17,0,156047,1,1,0,1,0,24,3,3360,15931,12571,57,FALSE,0,0,17
Victor_Wanyama,0,40,0,0,0,15,0,7,36,11.9,0,0,400,0,0,168,1,1,0,4.6,9772,17,1,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,90,0,0,3,0,0,0,0,7,0,17,0,155821,1,0,1,1,2,17,2,18243,20814,2571,48,TRUE,0,0,17
Viktor_Fischer,0,3,0,0,0,2,0,0,2,0.5,0,0,289,0,0,165,0,0,0,0,9661,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,11,0,0,16,0,0,0,0,1,0,17,0,10267,1,0,0,0,3,0,1,352,491,139,49,TRUE,0,0,17
Vincent_Janssen,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,168,0,0,0,0,9777,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,3,0,0,0,0,0,0,17,0,38002,0,0,0,1,2,0,0,-925,67,992,75,TRUE,0,0,17
Vincent_Kompany,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,164,0,0,0,0,9594,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,1,0,0,0,0,0,0,17,0,15746,0,0,0,1,2,0,0,-188,40,228,59,TRUE,0,0,17
Virgil_van Dijk,0,47,0,0,0,21,0,7,41,0.5,0,0,303,0,0,161,0,1,0,3.3,9675,25.4,0,2016-12-18T13:30:00Z,12/18/19 13:30,0,0,90,0,0,2,0,0,0,0,7,0,17,0,536466,0,3,0,3,1,7,2,41574,44565,2991,57,FALSE,0,0,17
Vito_Mannone,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,167,0,0,0,0,9711,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,18,0,0,0,0,0,0,17,0,17753,0,0,0,0,1,0,0,-172,26,198,43,TRUE,0,0,17
V�ctor_Vald�s,0,36,0,0,0,25,1,1,25,0,0,0,274,0,0,165,0,0,0,1.7,9646,17,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,16,0,0,0,0,9,0,17,2,227055,0,0,0,0,3,0,6,-83,3651,3734,45,TRUE,0,0,17
Wahbi_Khazri,0,0,0,0,0,3,0,0,0,0,0,0,352,0,0,167,0,0,0,0,9724,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,1,0,0,18,0,0,0,0,0,0,17,0,6059,0,0,0,0,1,0,1,-39,27,66,61,TRUE,0,0,17
Wayne_Hennessey,0,37,0,0,0,20,0,1,23,0,0,0,100,0,0,162,0,1,0,4.1,9472,40.8,0,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,90,0,0,4,0,0,0,0,12,0,17,5,87005,0,0,0,1,0,0,3,-676,500,1176,43,TRUE,0,0,17
Wayne_Rooney,1,40,0,0,0,22,1,3,32,20.3,0,0,269,0,0,169,0,0,0,6.7,9641,28.8,1,2016-12-17T17:30:00Z,12/17/19 17:30,0,0,83,0,0,19,0,0,0,0,6,0,17,0,104081,2,1,1,2,0,18,5,-518,1272,1790,86,FALSE,0,0,17
Wayne_Routledge,0,26,0,0,0,7,0,1,19,32.8,1,0,369,0,0,165,1,3,0,4.7,9741,10.2,2,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,76,1,2,12,0,0,0,0,6,0,17,0,19838,4,0,0,0,3,4,2,6072,6495,423,47,FALSE,0,0,17
Wes_Morgan,0,19,0,0,0,12,0,12,13,0.9,1,0,167,0,0,166,1,2,0,4.4,9539,22.8,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,14,0,0,0,0,1,0,17,0,694989,0,0,0,2,2,20,1,-25105,1827,26932,49,FALSE,0,0,17
Wilfried_Bony,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,166,0,0,0,0,9612,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,17,0,33570,0,0,0,2,2,0,0,-2601,472,3073,71,TRUE,0,0,17
Wilfried_Zaha,0,20,0,0,0,5,0,3,17,6.2,3,0,111,0,0,162,1,1,0,1.4,9483,7.8,0,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,90,0,1,4,0,0,0,0,4,0,17,0,443923,6,0,0,1,0,0,2,71404,88278,16874,57,TRUE,0,0,17
Willian_Borges Da Silva,0,27,0,0,0,12,1,1,20,26.5,0,0,86,0,0,162,0,0,0,3.7,9458,6.4,2,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,63,0,0,5,0,0,0,0,5,0,17,0,144271,1,2,0,1,0,4,3,2197,3913,1716,71,FALSE,0,0,17
Willy_Caballero,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,164,0,0,0,0,9591,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,1,0,0,0,0,0,0,17,0,14901,0,0,0,1,2,0,0,-134,12,146,48,TRUE,0,0,17
Will_Keane,0,0,0,0,0,0,0,0,0,0,0,0,557,0,0,170,0,0,0,0,9929,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,20,0,0,0,0,0,0,17,0,14364,0,0,0,0,1,0,0,-1058,47,1105,45,FALSE,0,0,17
Winston_Reid,0,42,0,0,3,33,1,18,39,0.2,1,0,453,0,0,170,3,0,0,3.6,9825,30.2,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,7,0,0,0,0,6,0,17,0,99990,1,1,1,0,1,6,9,10506,11803,1297,50,TRUE,0,0,17
Xherdan_Shaqiri,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,166,0,0,0,0,9705,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,17,0,172289,0,0,0,2,2,0,0,-4724,4094,8818,63,TRUE,0,0,17
Yannick_Bolasie,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,163,0,0,0,0,9481,0,0,2016-12-19T20:00:00Z,12/19/19 20:00,0,0,0,0,0,9,0,0,0,0,0,0,17,0,102185,0,0,0,1,0,0,0,-14871,113,14984,58,TRUE,0,0,17
Yaya_Sanogo,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,164,0,0,0,0,9399,0,0,2016-12-18T16:00:00Z,12/18/19 16:00,0,0,0,0,0,10,0,0,0,0,0,0,17,0,5973,0,0,0,1,2,0,0,-104,27,131,47,FALSE,0,0,17
Yohan_Benalouane,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,166,0,0,0,0,9546,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,14,0,0,0,0,0,0,17,0,6854,0,0,0,2,2,0,0,-68,6,74,40,FALSE,0,0,17
Yohan_Cabaye,0,50,0,0,0,16,0,2,47,6.9,0,0,118,0,0,162,1,1,0,2.2,9490,8.4,0,2016-12-17T12:30:00Z,12/17/19 12:30,0,0,78,0,0,4,0,0,0,0,7,0,17,0,45816,0,1,0,1,0,7,2,-395,266,661,56,TRUE,0,0,17
Younes_Kaboul,0,25,0,0,0,4,0,6,20,0.4,1,0,341,0,0,167,2,1,0,1.7,9713,12.8,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,77,0,0,15,0,0,0,0,2,0,17,0,30558,1,0,0,0,1,4,1,-1108,132,1240,44,FALSE,0,1,17
Zlatan_Ibrahimovic,0,39,0,0,3,52,1,1,29,32.8,1,0,272,0,0,169,4,0,2,14,9644,69,2,2016-12-17T17:30:00Z,12/17/19 17:30,0,0,90,1,0,19,0,0,0,0,2,0,17,0,1188189,2,0,0,2,0,38,12,31729,39180,7451,112,FALSE,1,1,17
�lvaro_Arbeloa,0,0,0,0,0,0,0,0,0,0,0,0,568,0,0,170,0,0,0,0,9940,0,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,17,0,2860,0,0,0,0,1,0,0,-59,59,118,46,TRUE,0,0,17
�lvaro_Negredo,0,36,0,0,3,52,1,8,22,11.7,0,0,478,0,0,165,5,0,2,12.3,9850,73.2,0,2016-12-17T15:00:00Z,12/17/19 15:00,0,0,90,0,0,16,0,0,0,0,2,0,17,0,513092,1,0,0,0,3,38,12,19281,38473,19192,62,TRUE,1,1,17
