name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,game_week
Adam_Smith,0,16,0,0,0,5,0,6,13,0.6,2,0,34,0,0,263,3,1,0,0.8,15619,7.8,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,90,0,0,11,0,1,0,0,6,0,27,0,280804,2,0,0,1,1,0,2,-5501,3623,9124,45,FALSE,0,0,27
Ademola_Lookman,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,267,0,0,0,0,16274,0,0,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,0,0,0,17,0,0,0,0,0,0,27,0,5614,0,0,0,2,3,0,0,-444,501,945,54,FALSE,0,0,27
Adl�ne_Gu�dioura,0,6,0,0,0,1,0,0,5,0.5,0,0,415,0,0,264,0,0,0,0.2,16049,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,16,0,0,14,0,0,0,0,2,0,27,0,3652,1,0,1,0,2,3,1,36,110,74,43,FALSE,0,0,27
Adnan_Januzaj,0,20,0,0,0,9,0,3,13,43.3,4,0,261,0,0,265,1,2,0,5.9,15872,10,3,2017-03-05T16:00:00Z,3/5/19 16:00,0,0,81,1,0,10,0,0,0,0,4,0,27,0,22849,3,0,1,2,0,6,2,-145,282,427,53,TRUE,0,0,27
Adrian_Mariappa,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,268,0,0,0,0,16197,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,13,0,0,0,0,0,0,27,0,11400,0,0,0,4,3,0,0,-113,60,173,40,TRUE,0,0,27
Adri�n_San Miguel del Castillo,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,270,0,0,0,0,16085,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,4,0,0,0,0,0,0,27,0,74586,0,0,0,2,1,0,0,-497,32,529,46,TRUE,0,0,27
Ahmed_Elmohamady,0,47,0,0,0,18,0,12,38,13.8,0,0,158,0,0,261,2,3,0,4.2,15744,25.8,1,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,8,0,0,0,0,4,0,27,0,9108,0,1,0,1,3,2,2,66,154,88,46,FALSE,0,0,27
Ahmed_Musa,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,261,0,0,0,0,15773,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,27,0,136848,0,0,0,1,3,0,0,-442,163,605,69,TRUE,0,0,27
Aiden_O'Neill,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,266,0,0,0,0,16170,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,16,0,0,0,0,0,0,27,0,1306,0,0,0,2,3,0,0,-25,5,30,43,FALSE,0,0,27
Ainsley_Maitland-Niles,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,262,0,0,0,0,16237,0,0,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,0,0,0,9,0,0,0,0,0,0,27,0,183,0,0,0,1,3,0,0,2,8,6,45,FALSE,0,0,27
Alberto_Moreno,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,262,0,0,0,0,15778,0,0,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,0,0,0,1,0,0,0,0,0,0,27,0,65752,0,0,0,1,3,0,0,-202,157,359,44,TRUE,0,0,27
Albert_Adomah,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,264,0,0,0,0,15892,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,14,0,0,0,0,0,0,27,0,1334,0,0,0,0,2,0,0,-2,5,7,54,FALSE,0,0,27
Aleix_Garc�a Serrano,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,265,0,0,0,0,16221,0,0,2017-03-05T16:00:00Z,3/5/19 16:00,0,0,0,0,0,15,0,0,0,0,0,0,27,0,702,0,0,0,2,0,0,0,13,27,14,50,FALSE,0,0,27
Aleix_Garc�a Serrano,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,277,0,0,0,0,16222,0,0,2017-03-08T20:00:00Z,3/8/19 20:00,0,0,0,0,0,14,0,0,0,0,0,0,27,0,702,0,0,0,0,0,0,0,13,27,14,50,TRUE,0,0,27
Aleksandar_Kolarov,0,96,0,0,3,43,1,8,85,11.5,4,0,220,0,0,265,0,0,0,5.2,15809,40.4,1,2017-03-05T16:00:00Z,3/5/19 16:00,0,0,90,0,0,15,0,0,0,0,12,0,27,0,145817,0,4,0,2,0,0,9,9747,14048,4301,58,FALSE,0,0,27
Aleksandar_Kolarov,0,95,0,0,0,28,1,9,87,3.1,0,0,220,0,0,277,1,0,0,3.4,15810,21,0,2017-03-08T20:00:00Z,3/8/19 20:00,0,0,90,0,0,14,0,0,0,0,8,0,27,0,145817,0,0,1,0,0,10,6,9747,14048,4301,58,TRUE,0,0,27
Alexander_Manninger,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,262,0,0,0,0,16162,0,0,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,0,0,0,1,0,0,0,0,0,0,27,0,15854,0,0,0,1,3,0,0,-13,95,108,40,TRUE,0,0,27
Alexis_S�nchez,1,21,1,0,0,13,0,0,14,16.3,0,0,12,0,0,262,1,1,0,5.4,15597,17.4,1,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,45,0,0,9,0,0,0,0,1,0,27,0,1249393,2,0,0,1,3,20,4,-61086,29608,90694,116,FALSE,0,0,27
Alex_Baptiste,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,264,0,0,0,0,16160,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,14,0,0,0,0,0,0,27,0,2557,0,0,0,0,2,0,0,-8,7,15,40,FALSE,0,0,27
Alex_Bruce,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,261,0,0,0,0,15740,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,27,0,5427,0,0,0,1,3,0,0,-68,28,96,40,FALSE,0,0,27
Alex_Iwobi,0,35,0,0,0,15,0,1,34,16.3,1,0,21,0,0,262,2,3,0,3.1,15606,13,1,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,90,0,0,9,0,0,0,0,3,0,27,0,109916,0,1,0,1,3,2,2,-8560,5052,13612,58,FALSE,0,0,27
Alex_McCarthy,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,268,0,0,0,0,15686,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,18,0,0,0,0,0,0,27,0,5634,0,0,0,4,3,0,0,-35,8,43,43,FALSE,0,0,27
Alex_Oxlade-Chamberlain,0,33,0,0,0,14,0,2,30,28.9,3,0,18,0,0,262,2,3,0,4.6,15603,16.8,2,2017-03-04T17:30:00Z,3/4/19 17:30,0,0,90,0,1,9,0,0,0,0,4,0,27,0,55006,4,0,0,1,3,0,2,307,961,654,58,FALSE,0,0,27
Alex_Palmer,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,269,0,0,0,0,16246,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,5,0,0,0,0,0,0,27,0,2457,0,0,0,2,0,0,0,-30,14,44,40,TRUE,0,0,27
Alex_Pike,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,270,0,0,0,0,16254,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,4,0,0,0,0,0,0,27,0,1256,0,0,0,2,1,0,0,-32,7,39,40,TRUE,0,0,27
Alex_Pritchard,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,267,0,0,0,0,16035,0,0,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,0,0,0,6,0,0,0,0,0,0,27,0,202,0,0,0,2,3,0,0,0,1,1,45,TRUE,0,0,27
Alfie_Mawson,0,63,0,0,0,12,0,7,58,0.2,1,0,558,0,0,266,1,2,0,2.5,16199,8.8,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,3,0,1,0,0,7,0,27,0,69594,0,0,2,2,3,16,1,29787,31822,2035,46,TRUE,0,0,27
Alfred_N'Diaye,0,30,0,0,0,16,0,5,23,5.8,0,0,644,0,0,261,0,2,0,1.9,16292,13.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,67,0,0,8,0,0,0,0,7,0,27,0,57816,0,2,0,1,3,0,2,-188,4833,5021,45,FALSE,0,0,27
Allan-Rom�o_Nyom,0,23,0,0,0,9,0,8,15,0.4,0,0,412,0,0,269,0,1,0,1.7,16046,16.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,70,0,0,5,0,0,0,0,2,0,27,0,81192,1,0,0,2,0,0,2,908,3476,2568,44,TRUE,0,0,27
Allan_McGregor,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,261,0,0,0,0,15732,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,27,0,994,0,0,0,1,3,0,0,-2,2,4,44,FALSE,0,0,27
Almen_Abdi,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,268,0,0,0,0,16051,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,13,0,0,0,0,0,0,27,0,59,0,0,0,4,3,0,0,0,4,4,50,TRUE,0,0,27
Ander_Herrera,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,263,0,0,0,0,15873,0,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,0,0,0,2,0,0,0,0,0,0,27,0,34974,0,0,0,1,1,0,0,1835,3023,1188,63,TRUE,0,0,27
Andreas_Pereira,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,263,0,0,0,0,15874,0,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,0,0,0,2,0,0,0,0,0,0,27,0,1937,0,0,0,1,1,0,0,-1,2,3,44,TRUE,0,0,27
Andrea_Ranocchia,0,35,0,0,0,15,0,15,27,0.3,0,0,638,0,0,261,1,3,0,2.8,16286,27.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,8,0,0,0,0,4,0,27,0,38109,0,0,0,1,3,0,1,-369,1819,2188,45,FALSE,0,0,27
Andrew_Eleftheriou,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,268,0,0,0,0,16250,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,13,0,0,0,0,0,0,27,0,806,0,0,0,4,3,0,0,-4,21,25,40,TRUE,0,0,27
Andrew_Robertson,0,38,0,0,0,14,0,8,29,2.9,0,0,152,0,0,261,0,3,0,1.5,15738,11.8,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,8,0,0,0,0,2,0,27,0,83146,0,1,0,1,3,0,1,7955,10055,2100,43,FALSE,0,0,27
Andrew_Surman,0,33,0,0,0,0,0,2,28,7.3,2,0,39,0,0,263,2,1,0,1,15624,2.4,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,44,0,1,11,0,0,0,0,5,1,27,0,5199,1,0,0,1,1,0,-2,-6,55,61,46,FALSE,0,0,27
Andre_Gray,0,15,0,0,2,50,0,1,8,13.3,1,0,68,0,0,266,2,3,2,14.4,15653,70,1,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,1,0,16,0,0,0,0,1,0,27,0,191169,2,0,1,2,3,61,12,-14225,3697,17922,61,FALSE,0,0,27
Andros_Townsend,0,27,0,1,3,28,1,0,18,3.4,5,0,120,0,0,269,0,0,1,13.7,15705,47.6,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,19,0,0,0,0,11,0,27,0,79747,3,1,0,2,0,86,11,-676,247,923,58,FALSE,0,0,27
Andr�_Ayew,1,8,0,0,0,13,0,0,6,10.7,0,0,374,0,0,270,0,0,0,2.8,16008,17.2,1,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,27,0,0,4,0,0,0,0,1,0,27,0,44350,0,0,0,2,1,0,4,432,553,121,71,TRUE,0,0,27
Andy_Carroll,0,24,0,0,0,6,0,3,16,6.8,0,0,468,0,0,270,0,2,0,3.2,16103,1.8,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,90,0,1,4,0,0,0,0,0,0,27,0,132387,0,0,2,2,1,23,2,-32288,2283,34571,62,TRUE,0,0,27
Andy_King,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,261,0,0,0,0,15764,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,27,0,11028,0,0,0,1,3,0,0,-48,110,158,47,TRUE,0,0,27
Angelo_Ogbonna,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,270,0,0,0,0,16091,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,4,0,0,0,0,0,0,27,0,30950,0,0,0,2,1,0,0,-478,24,502,48,TRUE,0,0,27
Angel_Rangel,0,3,0,0,0,3,0,0,3,0.1,0,0,361,0,0,266,0,0,0,0.1,15995,0.4,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,2,0,0,3,0,0,0,0,0,0,27,0,10732,0,0,0,2,3,0,1,-181,72,253,43,TRUE,0,0,27
Anthony_Martial,0,44,1,0,0,12,0,1,39,11.8,3,0,267,0,0,263,1,1,0,7.5,15878,11.4,1,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,90,0,0,2,0,0,0,0,3,0,27,0,108887,5,0,0,1,1,52,2,1917,2452,535,92,TRUE,0,0,27
Antonio_Barrag�n,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,264,0,0,0,0,16112,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,14,0,0,0,0,0,0,27,0,33934,0,0,0,0,2,0,0,-2281,124,2405,44,FALSE,0,0,27
Antonio_Valencia,1,52,2,0,1,31,0,2,43,34.5,1,0,250,0,0,263,0,1,0,6.3,15861,25.8,2,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,90,0,2,2,0,0,0,0,3,0,27,0,484975,0,0,1,1,1,3,6,36030,42212,6182,56,TRUE,0,0,27
Arouna_Kon�,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,267,0,0,0,0,15730,0,0,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,0,0,0,17,0,0,0,0,0,0,27,0,32628,0,0,0,2,3,0,0,-87,114,201,51,FALSE,0,0,27
Arthur_Masuaku,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,270,0,0,0,0,16143,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,4,0,0,0,0,0,0,27,0,6228,0,0,0,2,1,0,0,0,13,13,47,TRUE,0,0,27
Artur_Boruc,0,36,0,0,3,36,0,3,15,0,0,0,29,0,0,263,0,1,0,6.8,15614,68.2,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,90,0,0,11,0,0,0,1,7,0,27,6,246218,0,0,0,1,1,0,12,-5050,697,5747,45,FALSE,0,0,27
Ashley_Barnes,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,266,0,0,0,0,15655,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,16,0,0,0,0,0,0,27,0,128325,0,0,0,2,3,0,0,-27048,3072,30120,45,FALSE,0,0,27
Ashley_Fletcher,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,270,0,0,0,0,16174,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,4,0,0,0,0,0,0,27,0,6785,0,0,0,2,1,0,0,-75,126,201,50,TRUE,0,0,27
Ashley_Westwood,0,3,0,0,0,2,0,0,1,0.1,0,0,641,0,0,266,0,1,0,0,16289,0.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,11,0,0,16,0,0,0,0,0,0,27,0,157,1,0,0,2,3,0,1,19,31,12,45,FALSE,0,0,27
Ashley_Williams,0,40,0,0,0,14,0,7,35,0,0,0,359,0,0,267,2,3,0,1.3,15993,13,0,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,90,0,0,17,0,0,0,0,5,0,27,0,430655,0,1,0,2,3,0,0,-2625,8637,11262,51,FALSE,1,1,27
Ashley_Young,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,263,0,0,0,0,15871,0,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,0,0,0,2,0,0,0,0,0,0,27,0,2986,0,0,0,1,1,0,0,15,43,28,51,TRUE,0,0,27
Asmir_Begovic,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,270,0,0,0,0,15659,0,0,2017-03-06T20:00:00Z,3/6/19 20:00,0,0,0,0,0,20,0,0,0,0,0,0,27,0,9009,0,0,0,2,1,0,0,-35,18,53,47,FALSE,0,0,27
Bacary_Sagna,0,59,0,0,0,29,1,6,54,15,0,0,224,0,0,265,0,0,0,3,15817,13.4,1,2017-03-05T16:00:00Z,3/5/19 16:00,0,0,90,0,0,15,0,0,0,0,5,0,27,0,78852,0,0,0,2,0,2,6,1499,1937,438,53,FALSE,0,0,27
Bacary_Sagna,0,68,0,0,1,31,1,4,57,19.7,0,0,224,0,0,277,1,0,0,3.6,15818,16.4,1,2017-03-08T20:00:00Z,3/8/19 20:00,0,0,90,0,1,14,0,0,0,0,6,0,27,0,78852,0,2,0,0,0,0,7,1499,1937,438,53,TRUE,0,0,27
Baf�timbi_Gomis,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,266,0,0,0,0,16011,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,3,0,0,0,0,0,0,27,0,1009,0,0,0,2,3,0,0,-3,22,25,65,TRUE,0,0,27
Baily_Cargill,0,2,0,0,0,5,0,1,1,0,0,0,649,0,0,263,0,0,0,0.4,16298,4.2,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,13,0,0,11,0,0,0,0,1,0,27,0,450,0,1,0,1,1,0,1,64,95,31,40,FALSE,0,0,27
Bakary_Sako,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,269,0,0,0,0,15704,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,19,0,0,0,0,0,0,27,0,770,0,0,0,2,0,0,0,9,26,17,53,FALSE,0,0,27
Bamidele_Alli,1,28,0,0,2,35,0,0,24,14.9,2,0,398,0,0,267,1,2,1,11.3,16032,55.8,1,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,90,0,0,6,0,0,0,0,5,0,27,0,1100342,4,0,0,2,3,42,12,-81654,25068,106722,87,TRUE,1,0,27
Bartosz_Kapustka,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,261,0,0,0,0,16134,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,27,0,2971,0,0,0,1,3,0,0,1,8,7,50,TRUE,0,0,27
Bastian_Schweinsteiger,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,263,0,0,0,0,15876,0,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,0,0,0,2,0,0,0,0,0,0,27,0,6378,0,0,0,1,1,0,0,-22,30,52,51,TRUE,0,0,27
Benik_Afobe,0,14,0,1,0,2,0,3,10,4.3,0,0,52,0,0,263,2,1,0,1.5,15637,6.4,0,2017-03-04T12:30:00Z,3/4/19 12:30,0,0,90,0,0,11,0,0,0,0,1,0,27,0,25868,0,0,0,1,1,4,2,-1731,764,2495,54,FALSE,0,0,27
Benjamin_Chilwell,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,261,0,0,0,0,16133,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,27,0,6481,0,0,0,1,3,0,0,-66,90,156,43,TRUE,0,0,27
Ben_Davies,1,48,0,0,1,30,0,4,36,52.8,1,0,386,0,0,267,2,2,0,11.6,16020,43.4,4,2017-03-05T13:30:00Z,3/5/19 13:30,0,0,90,0,2,6,0,0,0,0,4,0,27,0,24462,1,3,0,2,3,20,5,1517,2812,1295,47,TRUE,0,0,27
Ben_Foster,0,22,0,0,0,8,0,1,9,0,0,0,430,0,0,269,0,2,0,1,16064,10.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,5,0,0,0,0,2,0,27,1,673737,0,0,0,2,0,0,1,-3970,6153,10123,47,TRUE,0,0,27
Ben_Gibson,0,50,0,0,0,17,0,7,36,1.1,2,0,278,0,0,264,2,2,0,2.3,15889,22.2,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,14,0,0,0,0,6,0,27,0,414608,0,2,0,0,2,0,1,-11782,6638,18420,49,FALSE,0,0,27
Ben_Hamer,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,261,0,0,0,0,16227,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,7,0,0,0,0,0,0,27,0,698,0,0,0,1,3,0,0,-2,7,9,43,TRUE,0,0,27
Ben_Hinchcliffe,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,261,0,0,0,0,16186,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,8,0,0,0,0,0,0,27,0,1933,0,0,0,1,3,0,0,2,60,58,45,FALSE,0,0,27
Ben_Mee,0,24,0,0,0,9,0,15,16,0.3,0,0,56,0,0,266,2,3,0,3.8,15641,37.4,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,90,0,0,16,0,0,0,0,4,0,27,0,165484,0,0,0,2,3,0,0,-3906,2778,6684,47,FALSE,0,1,27
Ben_Watson,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,268,0,0,0,0,16052,0,0,2017-03-04T15:00:00Z,3/4/19 15:00,0,0,0,0,0,13,0,0,0,0,0,0,27,0,31463,0,0,0,4,3,0,0,-309,461,770,42,TRUE,0,0,27
